DocumentID,Date,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
14491,12/15/06,522160,4235401055,Single Family,12/1/06,423400,0.972886029,536712,1,4800,1159,0,1.75,3,7,1948,0,0,298000,160000,98199,FALSE
14492,10/10/14,475000,4237900645,Single Family,10/1/14,407400,0.936121324,507413,1,3420,1320,240,1.75,2,7,1955,0,0,272000,200000,98199,FALSE
14493,8/22/06,375000,4237900755,Single Family,8/1/06,411100,0.944623162,396984,1,4000,1130,0,1.5,3,6,1900,0,0,274000,58000,98199,FALSE
14494,6/7/06,585000,4237901080,Single Family,6/1/06,404400,0.929227941,629555,1,4442,2630,870,2.75,5,7,1949,0,0,281000,286000,98199,FALSE
14495,10/28/09,525000,4237901200,Single Family,10/1/09,351200,0.806985294,650569,1,3417,2950,600,1.75,4,7,1910,0,0,228000,413000,98199,FALSE
14496,10/27/11,249950,4237901221,Single Family,10/1/11,312000,0.716911765,348648,1,3975,3050,730,3,4,9,2012,0,0,250000,573000,-1,FALSE
14497,5/19/06,850000,4237901345,Single Family,5/1/06,400600,0.920496324,923415,1,4477,3200,810,3.25,4,9,2006,0,0,281000,697000,98199,TRUE
14498,9/21/06,520000,4237901560,Single Family,9/1/06,414800,0.953125,545574,1,4000,1010,180,2,3,7,1952,0,0,274000,242000,98199,FALSE
14499,4/24/08,230000,4239400010,Single Family,4/1/08,411700,0.946001838,243128,1,5200,1000,0,1,3,6,1969,0,0,37000,109000,98092,FALSE
14500,6/29/06,130816,4239400110,Single Family,6/1/06,404400,0.929227941,140779,1,3195,750,0,1,2,6,1969,0,0,37000,97000,98092,FALSE
14501,6/18/09,138500,4239400150,Single Family,6/1/09,357100,0.820542279,168791,1,3341,980,0,1,3,6,1969,0,0,37000,93000,98092,FALSE
14502,11/17/06,204000,4239400240,Single Family,11/1/06,421200,0.967830882,210781,1,2960,1090,0,1,3,6,1969,0,0,37000,122000,98092,FALSE
14503,9/26/12,120000,4239400240,Single Family,9/1/12,329600,0.757352941,158447,1,2960,1090,0,1,3,6,1969,0,0,37000,122000,98092,FALSE
14504,11/17/06,185000,4239400660,Single Family,11/1/06,421200,0.967830882,191149,1,2976,960,0,1,3,6,1969,0,0,37000,92000,98092,FALSE
14505,6/11/07,197000,4239400720,Single Family,6/1/07,433200,0.995404412,197910,1,2511,1370,0,2.25,3,6,2013,0,0,37000,120000,98092,FALSE
14506,1/25/08,200000,4239400960,Single Family,1/1/08,421900,0.969439338,206305,1,3315,1090,0,1,3,6,1969,0,0,37000,97000,98092,FALSE
14507,5/6/09,145000,4239401080,Single Family,5/1/09,360700,0.828814338,174949,1,3200,960,0,1,3,6,1969,0,0,37000,92000,98092,FALSE
14508,10/23/06,219950,4239401090,Single Family,10/1/06,418300,0.961167279,228836,1,3569,990,0,1,3,6,1969,0,0,37000,124000,98092,FALSE
14509,4/21/06,147405,4239401100,Single Family,4/1/06,396500,0.911075368,161792,1,3320,960,0,1,2,6,1969,0,0,37000,84000,98092,FALSE
14510,3/1/06,160550,4239401110,Single Family,3/1/06,392100,0.900965074,178198,1,2241,960,0,1,3,6,1969,0,0,37000,101000,98092,FALSE
14511,3/25/10,127000,4239401150,Single Family,3/1/10,350300,0.804917279,157780,1,2808,750,0,1,2,6,1969,0,0,37000,83000,98092,FALSE
14512,8/17/06,194950,4239401160,Single Family,8/1/06,411100,0.944623162,206379,1,4056,960,0,1,3,6,1969,0,0,37000,84000,98092,FALSE
14513,1/18/06,150000,4239410040,Single Family,1/1/06,383200,0.880514706,170355,1,2798,1090,0,1,3,6,1970,0,0,37000,90000,98092,FALSE
14514,3/7/06,169900,4239410370,Single Family,3/1/06,392100,0.900965074,188576,1,3306,1090,0,1,3,6,1970,0,0,37000,128000,98092,FALSE
14515,4/26/06,207000,4239430030,Single Family,4/1/06,396500,0.911075368,227204,1,2480,960,0,1,3,6,2000,0,0,37000,94000,98092,FALSE
14516,8/11/10,112500,4239430080,Single Family,8/1/10,339900,0.781020221,144042,1,2800,1090,0,1,3,6,1969,0,0,37000,97000,98092,FALSE
14517,8/31/11,419500,4240400075,Single Family,8/1/11,312700,0.718520221,583839,1,3860,1540,770,1.75,3,7,1926,0,0,245000,260000,98117,FALSE
14518,10/30/06,395000,4240400105,Single Family,10/1/06,418300,0.961167279,410959,1,4070,1020,100,1,3,7,1940,0,2,225000,186000,98117,FALSE
14519,10/14/10,830000,4240400108,Single Family,10/1/10,334700,0.769071691,1079223,1,3751,2570,500,2.5,3,9,2007,0,0,245000,581000,-1,FALSE
14520,5/25/07,489000,4240400210,Single Family,5/1/07,432100,0.992876838,492508,1,4920,2040,760,1.5,4,7,1925,0,0,275000,248000,98117,FALSE
14521,1/10/07,522800,4242900005,Single Family,1/1/07,425600,0.977941176,534592,2,5032,2650,900,2.5,5,7,1948,0,2,224000,336000,98117,FALSE
14522,1/12/06,415000,4242900009,Townhouse,1/1/06,383200,0.880514706,471315,1,2014,1770,480,2.5,3,7,1996,0,2,118000,331000,98117,FALSE
14523,5/19/10,390000,4242900009,Townhouse,5/1/10,347800,0.799172794,488005,1,2014,1770,480,2.5,3,7,1996,0,2,118000,331000,98117,FALSE
14524,7/9/12,360200,4242900021,Townhouse,7/1/12,325300,0.747472426,481891,1,2261,1300,0,2,3,7,1995,0,2,118000,286000,98117,FALSE
14525,3/6/09,327000,4242900075,Single Family,3/1/09,369800,0.849724265,384831,1,4203,2260,1130,2,4,7,1910,2011,0,256000,433000,98107,FALSE
14526,10/26/09,520000,4242900270,Single Family,10/1/09,351200,0.806985294,644374,1,4700,1520,0,2,3,7,1904,0,0,260000,348000,98107,FALSE
14527,6/5/09,350000,4242900285,Townhouse,6/1/09,357100,0.820542279,426547,1,1502,1910,0,2.5,4,8,2014,0,0,127000,417000,98107,FALSE
14528,10/30/06,390000,4242900295,Single Family,10/1/06,418300,0.961167279,405757,1,2249,1460,0,1,3,6,1901,0,0,134000,312000,98107,FALSE
14529,1/18/06,335000,4245400060,Single Family,1/1/06,383200,0.880514706,380459,1,11550,2440,1220,1.75,3,7,1954,0,0,89000,149000,98168,FALSE
14530,12/23/10,429000,4245710110,Single Family,12/1/10,330600,0.759650735,564733,1,11609,1500,0,1.75,3,8,1973,0,0,285000,317000,98008,FALSE
14531,4/24/08,425000,4246000150,Single Family,4/1/08,411700,0.946001838,449259,1,10269,1590,0,2.25,3,7,1961,0,2,240000,217000,98006,FALSE
14532,3/24/06,395000,4246000220,Single Family,3/1/06,392100,0.900965074,438419,1,9600,1560,400,1.5,3,7,1963,0,2,240000,185000,98006,FALSE
14533,2/23/11,337000,4246000390,Single Family,2/1/11,325000,0.746783088,451269,1,10400,1710,0,1.5,3,7,1962,0,0,268000,207000,98006,FALSE
14534,5/22/06,400000,4246000540,Single Family,5/1/06,400600,0.920496324,434548,1,5850,1870,700,1.5,3,7,1960,0,3,212000,196000,98006,FALSE
14535,11/13/06,613000,4249000280,Single Family,11/1/06,421200,0.967830882,633375,1,7820,2260,0,2.5,3,9,1988,0,0,311000,351000,98052,FALSE
14536,10/21/10,275150,4250000050,Single Family,10/1/10,334700,0.769071691,357769,1,7900,1730,0,1.75,3,7,1962,0,0,109000,244000,98166,FALSE
14537,11/4/08,319950,4253400100,Townhouse,11/1/08,385800,0.886488971,360918,1,1073,1160,280,2.75,3,7,2007,0,0,85000,263000,-1,TRUE
14538,8/21/08,525000,4254000060,Single Family,8/1/08,397900,0.914292279,574215,1,17856,2530,0,2.75,4,8,1998,0,0,113000,318000,98019,FALSE
14539,3/7/15,475000,4254000220,Single Family,3/1/15,423200,0.972426471,488469,1,16200,2040,0,2.5,4,8,1997,0,0,110000,275000,98019,FALSE
14540,8/16/07,490000,4254000240,Single Family,8/1/07,434600,0.998621324,490676,1,12940,2720,0,2.75,4,8,1997,0,0,104000,320000,98019,FALSE
14541,5/8/07,506500,4254000470,Single Family,5/1/07,432100,0.992876838,510134,1,17211,2140,0,2.5,4,8,1998,0,0,112000,281000,98019,FALSE
14542,7/24/06,532000,4254000540,Single Family,7/1/06,407700,0.936810662,567884,1,14178,2530,0,2.75,4,8,1997,0,0,108000,318000,98019,FALSE
14543,5/23/08,445000,4254000600,Single Family,5/1/08,407400,0.936121324,475366,1,13045,2040,0,2.5,4,8,1997,0,0,104000,279000,98019,TRUE
14544,12/20/10,355900,4254000620,Single Family,12/1/10,330600,0.759650735,468505,1,15457,1860,0,2.5,3,8,1997,0,0,109000,264000,98019,FALSE
14545,4/17/07,520000,4254000640,Single Family,4/1/07,430900,0.990119485,525189,1,13098,2530,0,2.75,4,8,1997,0,0,107000,316000,98019,FALSE
14546,10/26/06,488000,4254000690,Single Family,10/1/06,418300,0.961167279,507716,1,15334,2040,0,2.5,4,8,1998,0,0,109000,317000,98019,FALSE
14547,6/27/11,296400,4258300010,Single Family,6/1/11,315500,0.724954044,408854,1,7560,1560,750,1.75,4,7,1950,0,0,180000,207000,98133,FALSE
14548,3/15/06,356000,4258300020,Single Family,3/1/06,392100,0.900965074,395132,1,7986,1580,0,1,3,7,1950,1991,0,180000,216000,98133,FALSE
14549,4/4/06,320000,4258300050,Single Family,4/1/06,396500,0.911075368,351233,1,7560,2550,0,2.5,3,8,2006,0,0,180000,320000,98133,FALSE
14550,2/9/07,379500,4268200055,Single Family,2/1/07,427800,0.982996324,386065,1,11547,1740,0,1.75,3,7,1954,0,0,104000,177000,98178,FALSE
14551,3/20/12,275000,4276400075,Single Family,3/1/12,313600,0.720588235,381633,1,12750,1190,0,1,2,7,1952,0,0,162000,194000,98166,FALSE
14552,10/13/11,545000,4277000100,Single Family,10/1/11,312000,0.716911765,760205,1,37107,2730,0,2.5,4,9,1998,0,0,279000,462000,98072,FALSE
14553,3/16/07,689950,4278900140,Single Family,3/1/07,429600,0.987132353,698944,1,2430,1820,420,3.25,3,8,2006,0,0,190000,519000,-1,TRUE
14554,2/14/06,324000,4281400440,Single Family,2/1/06,387600,0.890625,363789,1,4500,2020,1010,1,3,7,1949,0,0,136000,120000,98118,FALSE
14555,1/4/10,260000,4281400451,Townhouse,1/1/10,350800,0.806066176,322554,1,1085,1280,220,2.25,3,7,2009,0,0,65000,194000,98118,TRUE
14556,7/1/09,274000,4281400453,Townhouse,7/1/09,354400,0.814338235,336470,1,1136,1320,250,2.25,3,7,2009,0,0,65000,196000,98118,TRUE
14557,7/5/07,354000,4282400045,Single Family,7/1/07,434200,0.997702206,354815,1,5495,1610,0,1.75,3,7,1970,0,0,150000,171000,98108,TRUE
14558,4/5/06,335000,4292300010,Single Family,4/1/06,396500,0.911075368,367697,1,8100,1980,670,1.75,3,7,1949,0,0,180000,185000,98133,FALSE
14559,7/1/08,375000,4292300015,Single Family,7/1/08,400300,0.919806985,407694,1,8119,1490,0,2,4,7,1949,0,0,180000,196000,98133,FALSE
14560,9/21/09,298000,4292300029,Single Family,9/1/09,351800,0.808363971,368646,1,9492,1540,440,1.5,2,7,1949,0,0,190000,164000,98133,FALSE
14561,9/17/07,327000,4294800025,Single Family,9/1/07,433500,0.99609375,328282,1,2000,1340,500,1.75,4,6,1914,0,0,182000,153000,98144,FALSE
14562,5/20/09,555000,4298100130,Single Family,5/1/09,360700,0.828814338,669631,1,34307,3550,0,2.5,4,9,1994,0,0,185000,471000,98077,FALSE
14563,4/24/13,600000,4298100350,Single Family,4/1/13,356000,0.818014706,733483,1,36990,2710,0,2.5,4,9,1999,0,0,189000,420000,98077,FALSE
14564,8/21/08,628000,4298100430,Single Family,8/1/08,397900,0.914292279,686870,1,38203,2480,0,2.5,4,9,1995,0,0,191000,377000,98077,FALSE
14565,11/21/06,394200,4298800130,Single Family,11/1/06,421200,0.967830882,407303,1,6621,2070,0,2.5,3,7,1995,0,0,82000,194000,98030,FALSE
14566,11/8/11,191000,4298800170,Single Family,11/1/11,312200,0.717371324,266250,1,9031,2030,0,2.5,4,7,1996,0,0,82000,191000,98030,FALSE
14567,5/9/07,500000,4302200135,Single Family,5/1/07,432100,0.992876838,503587,1,7815,1940,210,2,3,7,1945,0,2,286000,109000,98106,FALSE
14568,1/9/06,268500,4302200336,Single Family,1/1/06,383200,0.880514706,304935,1,5160,930,0,1,3,7,1919,0,0,96000,191000,98106,FALSE
14569,3/13/06,180000,4302200365,Single Family,3/1/06,392100,0.900965074,199786,1,6450,900,0,1,2,6,1919,0,0,103000,142000,98106,FALSE
14570,6/21/06,339000,4302200415,Single Family,6/1/06,404400,0.929227941,364819,1,6144,1440,720,1.75,4,6,1947,0,0,103000,203000,98106,FALSE
14571,5/21/07,282000,4302200480,Single Family,5/1/07,432100,0.992876838,284023,1,5120,820,0,1,1,6,1941,0,1,90000,129000,98106,FALSE
14572,4/25/06,301000,4302200535,Single Family,4/1/06,396500,0.911075368,330379,1,5160,900,0,1,2,6,1952,0,0,96000,127000,98106,FALSE
14573,7/11/11,212000,4302200540,Single Family,7/1/11,314100,0.721737132,293736,1,5160,900,0,1,2,6,1952,0,0,96000,172000,98106,FALSE
14574,7/20/11,215000,4302200800,Single Family,7/1/11,314100,0.721737132,297892,1,5160,720,0,1,2,7,1921,0,0,96000,101000,98106,FALSE
14575,7/11/07,239000,4302201005,Single Family,7/1/07,434200,0.997702206,239550,1,5760,1560,780,1.75,3,6,1927,0,0,99000,229000,98106,FALSE
14576,9/1/06,347000,4302201115,Single Family,9/1/06,414800,0.953125,364066,1,5120,2280,1140,3.75,6,7,1960,0,0,96000,180000,98106,FALSE
14577,8/13/07,259950,4302201187,Townhouse,8/1/07,434600,0.998621324,260309,1,606,1020,300,2.5,3,7,2007,0,0,62000,131000,-1,TRUE
14578,11/3/06,398000,4302700055,Single Family,11/1/06,421200,0.967830882,411229,1,7740,1330,500,1.75,4,7,1954,0,0,115000,159000,98106,FALSE
14579,6/29/07,298649,4302700084,Townhouse,6/1/07,433200,0.995404412,300028,1,2266,1100,360,2.5,3,7,2007,0,2,73000,139000,98106,TRUE
14580,2/5/10,224000,4302700084,Townhouse,2/1/10,350900,0.806295956,277814,1,2266,1100,360,2.5,3,7,2007,0,2,73000,139000,98106,FALSE
14581,11/16/07,281450,4302700092,Townhouse,11/1/07,428400,0.984375,285917,1,1525,1270,420,2.5,3,8,2007,0,1,68000,178000,98106,TRUE
14582,3/27/07,404000,4302700210,Single Family,3/1/07,429600,0.987132353,409266,1,5160,1490,590,1.75,3,7,1919,1988,0,96000,218000,98106,FALSE
14583,7/26/08,260000,4302700540,Single Family,7/1/08,400300,0.919806985,282668,1,5160,920,0,1,2,6,1951,0,0,96000,127000,98106,FALSE
14584,5/11/06,368000,4303200085,Single Family,5/1/06,400600,0.920496324,399784,1,5160,1960,790,3,4,7,2002,0,2,169000,89000,98106,FALSE
14585,8/14/07,349000,4303200125,Single Family,8/1/07,434600,0.998621324,349482,1,5160,1960,790,3,4,7,2001,0,2,169000,87000,98106,FALSE
14586,11/20/07,320000,4303200218,Single Family,11/1/07,428400,0.984375,325079,1,4800,1080,0,1.75,3,6,1948,0,0,91000,187000,98106,FALSE
14587,3/3/10,310000,4303200218,Single Family,3/1/10,350300,0.804917279,385133,1,4800,1080,0,1.75,3,6,1948,0,0,91000,187000,98106,FALSE
14588,1/5/06,250900,4303200590,Single Family,1/1/06,383200,0.880514706,284947,1,5160,720,0,1,2,6,1943,0,0,96000,159000,98106,FALSE
14589,5/19/14,350000,4305200070,Single Family,5/1/14,398100,0.914751838,382617,1,7200,1640,0,2.25,3,8,1985,0,0,405000,152000,98007,FALSE
14590,4/28/10,519000,4305500030,Single Family,4/1/10,349100,0.802159926,647003,1,6409,3220,0,2.5,3,9,2008,0,0,169000,405000,-1,TRUE
14591,12/7/10,445000,4305500180,Single Family,12/1/10,330600,0.759650735,585796,1,6224,3220,0,3,4,9,2009,0,0,169000,390000,98059,TRUE
14592,3/22/10,540000,4305500230,Single Family,3/1/10,350300,0.804917279,670876,1,6000,3490,0,2.5,4,9,2008,0,0,169000,415000,98059,TRUE
14593,6/10/09,450000,4305600040,Single Family,6/1/09,357100,0.820542279,548418,1,6338,2910,0,2.5,4,8,2008,0,0,151000,334000,98059,TRUE
14594,11/30/11,469950,4305600090,Single Family,11/1/11,312200,0.717371324,655100,1,5873,3200,0,2.75,4,8,2011,0,0,151000,361000,-1,TRUE
14595,10/12/11,459950,4305600100,Single Family,10/1/11,312000,0.716911765,641571,1,5600,3250,0,2.75,4,8,2011,0,0,151000,361000,-1,TRUE
14596,7/1/11,427000,4305600130,Single Family,7/1/11,314100,0.721737132,591628,1,5400,2430,0,2.5,4,8,2010,0,0,151000,318000,-1,TRUE
14597,5/10/12,419950,4305600240,Single Family,5/1/12,318000,0.730698529,574724,1,5006,2420,0,2.5,4,8,2013,0,0,151000,310000,-1,TRUE
14598,5/7/12,449950,4305600250,Single Family,5/1/12,318000,0.730698529,615781,1,5471,3000,0,2.5,4,8,2013,0,0,151000,350000,98059,TRUE
14599,10/1/09,448000,4305600270,Single Family,10/1/09,351200,0.806985294,555153,1,5681,2810,0,2.5,4,8,2007,0,0,151000,335000,98059,TRUE
14600,3/17/10,415950,4305600300,Single Family,3/1/10,350300,0.804917279,516761,1,5302,2430,0,2.5,4,8,2010,0,0,151000,318000,-1,TRUE
14601,6/1/07,331000,4305600360,Single Family,6/1/07,433200,0.995404412,332528,1,9612,2400,1170,2.5,4,8,1962,2009,0,164000,297000,-1,TRUE
14602,2/14/06,385490,4307300260,Single Family,2/1/06,387600,0.890625,432831,1,4050,2160,0,2.5,4,7,2002,0,0,133000,186000,98056,FALSE
14603,2/27/08,389950,4307300790,Single Family,2/1/08,418400,0.961397059,405608,1,4919,2280,0,2.5,4,7,2003,0,0,144000,193000,98056,FALSE
14604,10/20/06,375000,4307300930,Single Family,10/1/06,418300,0.961167279,390151,1,3480,1870,0,2.5,3,7,2002,0,0,144000,167000,98056,FALSE
14605,1/27/06,374500,4307301200,Single Family,1/1/06,383200,0.880514706,425319,1,4096,1960,0,2.5,4,7,2003,0,0,144000,181000,98056,FALSE
14606,8/25/06,395000,4307310380,Single Family,8/1/06,411100,0.944623162,418156,1,3912,1680,0,2.5,3,7,2003,0,0,134000,167000,98056,FALSE
14607,6/11/06,387950,4307310400,Single Family,6/1/06,404400,0.929227941,417497,1,4108,1590,0,2.5,3,7,2003,0,0,134000,160000,98056,FALSE
14608,9/27/11,225000,4307310400,Single Family,9/1/11,312000,0.716911765,313846,1,4108,1590,0,2.5,3,7,2003,0,0,134000,160000,98056,FALSE
14609,10/20/06,386500,4307320060,Single Family,10/1/06,418300,0.961167279,402115,1,4277,1680,0,2.5,3,7,2003,0,0,144000,167000,98056,FALSE
14610,7/9/09,303000,4307330120,Single Family,7/1/09,354400,0.814338235,372081,1,4584,1680,0,2.5,3,7,2003,0,0,144000,163000,98056,FALSE
14611,9/21/06,390000,4307330160,Single Family,9/1/06,414800,0.953125,409180,1,5715,1910,0,2.5,3,7,2003,0,0,154000,173000,98056,FALSE
14612,5/30/08,394900,4307330210,Single Family,5/1/08,407400,0.936121324,421847,1,5244,2620,0,2.5,4,7,2003,0,0,154000,210000,98056,FALSE
14613,3/16/07,419000,4307340050,Single Family,3/1/07,429600,0.987132353,424462,1,5276,2160,0,2.5,3,7,2004,0,0,154000,188000,98056,FALSE
14614,7/5/06,379950,4307340310,Single Family,7/1/06,407700,0.936810662,405578,1,3480,2120,0,2.5,3,7,2004,0,0,144000,189000,98056,FALSE
14615,6/27/07,409950,4307340630,Single Family,6/1/07,433200,0.995404412,411843,1,3765,2120,0,2.25,3,7,2004,0,0,144000,193000,98056,FALSE
14616,11/8/12,233000,4307340630,Single Family,11/1/12,335900,0.771829044,301880,1,3765,2120,0,2.25,3,7,2004,0,0,144000,193000,98056,FALSE
14617,1/19/07,402000,4307340650,Single Family,1/1/07,425600,0.977941176,411068,1,3675,2280,0,2.5,4,7,2004,0,0,144000,199000,98056,FALSE
14618,7/5/06,360000,4307340690,Single Family,7/1/06,407700,0.936810662,384283,1,3854,1680,0,2.5,3,7,2004,0,0,144000,167000,98056,FALSE
14619,11/6/06,410000,4307340730,Single Family,11/1/06,421200,0.967830882,423628,1,3600,2580,0,2.5,4,7,2004,0,0,144000,210000,98056,FALSE
14620,6/14/06,360000,4307350170,Single Family,6/1/06,404400,0.929227941,387418,1,3583,2160,0,2.5,3,7,2004,0,0,144000,189000,98056,FALSE
14621,10/19/11,225000,4307350200,Single Family,10/1/11,312000,0.716911765,313846,1,4308,1680,0,2.5,3,7,2004,0,0,144000,162000,98056,FALSE
14622,11/26/07,400000,4307350250,Single Family,11/1/07,428400,0.984375,406349,1,3921,2560,0,2.5,4,7,2004,0,0,144000,208000,98056,FALSE
14623,11/20/06,431500,4307350320,Single Family,11/1/06,421200,0.967830882,445842,1,3500,2560,0,2.5,5,7,2004,0,0,144000,208000,98056,FALSE
14624,12/14/06,382350,4307351050,Single Family,12/1/06,423400,0.972886029,393006,1,3480,1680,0,2.5,3,7,2004,0,0,144000,162000,98056,FALSE
14625,4/5/06,1125000,4308200095,Single Family,4/1/06,396500,0.911075368,1234805,1,10560,3380,0,2.5,4,10,2000,0,1,695000,679000,98033,FALSE
14626,1/30/07,900000,4309700030,Single Family,1/1/07,425600,0.977941176,920301,1,26827,3890,570,3.25,4,9,1999,0,0,205000,570000,98059,FALSE
14627,12/5/06,761564,4309700050,Single Family,12/1/06,423400,0.972886029,782789,1,29342,2910,0,2.5,4,9,1998,0,0,205000,481000,98059,FALSE
14628,3/26/07,875000,4309700190,Single Family,3/1/07,429600,0.987132353,886406,1,28433,3300,0,2.5,4,9,1998,0,0,205000,503000,98059,FALSE
14629,5/7/13,630000,4309700280,Single Family,5/1/13,360700,0.828814338,760122,1,22572,2690,0,2.5,4,9,1999,0,0,205000,464000,98059,FALSE
14630,10/29/13,729000,4309700320,Single Family,10/1/13,380400,0.874080882,834019,1,22177,2930,0,2.5,4,9,1999,0,0,205000,496000,98059,FALSE
14631,11/28/06,1139000,4309710050,Single Family,11/1/06,421200,0.967830882,1176858,1,36742,4770,1180,3.5,5,9,1999,0,0,223000,633000,98059,FALSE
14632,9/29/08,345500,4310700431,Townhouse,9/1/08,394900,0.907398897,380759,1,1290,1250,0,2.5,2,8,2003,0,0,93000,267000,98103,FALSE
14633,1/6/06,249950,4310700775,Townhouse,1/1/06,383200,0.880514706,283868,1,1558,1860,0,2.25,3,8,2014,0,0,93000,315000,98103,FALSE
14634,1/8/07,449950,4310700800,Townhouse,1/1/07,425600,0.977941176,460099,1,2214,1760,0,3.5,3,8,2007,0,0,93000,337000,98133,TRUE
14635,3/6/07,449000,4310700810,Townhouse,3/1/07,429600,0.987132353,454853,1,2250,1870,0,3.5,3,8,2007,0,0,93000,346000,98133,TRUE
14636,2/12/08,362500,4310701320,Townhouse,2/1/08,418400,0.961397059,377055,1,1268,1420,0,3.25,3,8,2005,0,0,93000,294000,98103,FALSE
14637,12/14/06,163250,4310701404,Townhouse,12/1/06,423400,0.972886029,167800,1,1382,650,0,1,2,7,1968,2006,0,93000,133000,-1,FALSE
14638,12/14/06,172200,4310701405,Townhouse,12/1/06,423400,0.972886029,176999,1,1362,650,0,1,2,7,1968,2006,0,93000,148000,98103,FALSE
14639,1/3/06,325000,4310701420,Townhouse,1/1/06,383200,0.880514706,369102,1,1156,1250,0,2.5,2,8,2005,0,0,93000,270000,-1,TRUE
14640,10/26/06,379950,4310701551,Townhouse,10/1/06,418300,0.961167279,395301,1,1330,1470,0,2.5,3,8,2007,0,0,93000,294000,-1,TRUE
14641,5/1/07,415000,4310701567,Townhouse,5/1/07,432100,0.992876838,417977,1,1253,1410,0,3.25,3,8,2005,0,0,93000,294000,98103,FALSE
14642,6/23/06,350000,4310701598,Townhouse,6/1/06,404400,0.929227941,376657,1,1142,1240,0,2.5,3,8,2003,0,0,93000,263000,98103,FALSE
14643,6/28/06,396000,4310701855,Single Family,6/1/06,404400,0.929227941,426160,1,5000,1430,0,1.75,4,7,1910,0,0,187000,307000,98103,FALSE
14644,8/23/06,500000,4310701900,Single Family,8/1/06,411100,0.944623162,529312,1,6000,1850,450,1,3,7,1976,0,0,191000,252000,98103,FALSE
14645,6/22/07,375000,4310702065,Single Family,6/1/07,433200,0.995404412,376731,1,6395,1250,300,1,3,7,1924,0,0,191000,237000,98103,FALSE
14646,1/24/06,520000,4310702375,Single Family,1/1/06,383200,0.880514706,590564,1,5000,1830,0,2,3,7,1928,0,0,187000,382000,98103,FALSE
14647,7/27/07,359950,4310702586,Townhouse,7/1/07,434200,0.997702206,360779,1,1186,960,0,1.5,2,7,2007,0,0,93000,198000,-1,TRUE
14648,6/25/07,359950,4310702588,Townhouse,6/1/07,433200,0.995404412,361612,1,1244,960,0,1.5,2,7,2007,0,0,93000,200000,98103,TRUE
14649,6/26/06,225000,4310702610,Townhouse,6/1/06,404400,0.929227941,242136,1,1230,940,0,1.5,2,8,2001,0,0,93000,213000,98103,FALSE
14650,10/9/09,280000,4310702610,Townhouse,10/1/09,351200,0.806985294,346970,1,1230,940,0,1.5,2,8,2001,0,0,93000,213000,98103,FALSE
14651,10/30/12,248500,4310702615,Townhouse,10/1/12,332400,0.763786765,325353,1,1314,940,0,1.5,2,8,2001,0,0,93000,213000,98103,FALSE
14652,12/22/08,299950,4310702758,Townhouse,12/1/08,381600,0.876838235,342081,1,1090,1020,0,1.5,2,8,2008,0,0,93000,235000,98103,TRUE
14653,3/9/09,289950,4310702759,Townhouse,3/1/09,369800,0.849724265,341228,1,798,1030,0,1.5,2,8,2008,0,0,93000,204000,98103,TRUE
14654,8/5/08,319950,4310702761,Townhouse,8/1/08,397900,0.914292279,349943,1,1112,1020,0,0.5,2,8,2008,0,0,93000,210000,98103,TRUE
14655,9/20/06,330000,4310702776,Townhouse,9/1/06,414800,0.953125,346230,1,749,760,0,1.5,2,8,2003,0,0,93000,170000,98103,FALSE
14656,7/22/09,210000,4310702776,Townhouse,7/1/09,354400,0.814338235,257878,1,749,760,0,1.5,2,8,2003,0,0,93000,170000,98103,FALSE
14657,8/21/06,317000,4310702779,Townhouse,8/1/06,411100,0.944623162,335584,1,1087,850,0,1.5,2,8,2003,0,0,93000,209000,98103,FALSE
14658,10/16/06,322500,4310702780,Townhouse,10/1/06,418300,0.961167279,335530,1,843,1020,0,1.5,2,8,2003,0,0,93000,196000,98103,FALSE
14659,8/24/07,375000,4310702788,Townhouse,8/1/07,434600,0.998621324,375518,1,1257,1430,0,3,3,8,2003,0,0,93000,286000,98103,FALSE
14660,2/6/07,387200,4310702837,Townhouse,2/1/07,427800,0.982996324,393898,1,1227,1370,0,3.25,3,8,2007,0,0,93000,295000,-1,TRUE
14661,10/13/10,297900,4310702837,Townhouse,10/1/10,334700,0.769071691,387350,1,1227,1370,0,3.25,3,8,2007,0,0,93000,295000,-1,TRUE
14662,4/9/07,362500,4310702838,Townhouse,4/1/07,430900,0.990119485,366117,1,1213,1290,0,1.5,3,8,2007,0,0,93000,259000,-1,TRUE
14663,8/24/12,349950,4310702838,Townhouse,8/1/12,327500,0.752527574,465033,1,1213,1290,0,1.5,3,8,2007,0,0,93000,259000,-1,FALSE
14664,2/12/07,385000,4310702847,Townhouse,2/1/07,427800,0.982996324,391660,1,1227,1370,0,3.25,3,8,2007,0,0,93000,295000,-1,TRUE
14665,4/26/07,360000,4310702848,Townhouse,4/1/07,430900,0.990119485,363592,1,1213,1300,0,2,3,8,2007,0,0,93000,269000,-1,TRUE
14666,5/15/13,364500,4310702848,Townhouse,5/1/13,360700,0.828814338,439785,1,1213,1300,0,2,3,8,2007,0,0,93000,269000,-1,FALSE
